"","site_name","human_use","count_height","egg_count_index","egg_count","egg_count_index_1","caterpillar_count","site_name_1","human_use_1","eggs_ground","eggs_mid_tree","eggs_upper_tree"
"1927","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1928","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1929","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1930","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1931","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1932","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1933","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1934","H010","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"1935","H010","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"1936","H011","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"1937","H011","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"1938","H011","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"1939","H011","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1940","H011","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1941","H011","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1942","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1943","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1944","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1945","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1946","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1947","H011","High","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1948","H011","High","high",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1949","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1950","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1951","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1952","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1953","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1954","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1955","H011","High","high",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1956","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1957","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1958","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1959","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1960","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1961","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1962","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1963","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1964","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1965","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1966","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1967","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1968","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1969","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1970","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1971","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1972","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1973","H011","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"1974","H011","High","low",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"1975","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1976","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1977","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1978","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1979","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1980","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1981","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1982","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1983","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1984","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1985","H011","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"1986","H011","High","low",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"1987","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1988","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1989","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1990","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1991","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1992","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1993","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1994","H011","High","low",NA,NA,NA,"low",NA,NA,NA,NA,NA
"1995","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1996","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1997","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1998","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"1999","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2000","H011","High","low",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2001","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2002","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2003","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2004","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2005","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2006","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2007","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2008","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2009","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2010","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2011","H011","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2012","H011","High","medium",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2013","H011","High","medium",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2014","H011","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2015","H011","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2016","H011","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2017","H011","High","medium",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2018","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2019","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2020","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2021","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2022","H011","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"2023","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2024","H011","High","medium",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"2025","H011","High","medium",NA,NA,NA,"low",NA,NA,NA,NA,NA
"2026","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2027","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2028","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2029","H011","High","medium",NA,NA,NA,"medium",NA,NA,NA,NA,NA
"2030","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2031","H011","High","medium",NA,NA,NA,"0",NA,NA,NA,NA,NA
"2032","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2033","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2034","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2035","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2036","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2037","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2038","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2039","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2040","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2041","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2042","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2043","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2044","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2045","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2046","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2047","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2048","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2049","H011","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2050","H012","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2051","H012","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2052","H012","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2053","H012","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2054","H012","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2055","H012","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2056","H012","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2057","H012","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2058","H012","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2059","H012","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2060","H012","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2061","H012","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2062","H012","High","low",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2063","H012","High","low",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2064","H012","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2065","H012","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2066","H012","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2067","H012","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2068","H012","High","low",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2069","H012","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2070","H012","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2071","H012","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2072","H012","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2073","H012","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2074","H012","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2075","H012","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2076","H012","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2077","H012","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2078","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2079","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2080","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2081","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2082","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2083","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2084","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2085","H012","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2086","H013","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2087","H013","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2088","H013","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2089","H013","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2090","H013","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2091","H013","High","high",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2092","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2093","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2094","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2095","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2096","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2097","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2098","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2099","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2100","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2101","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2102","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2103","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2104","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2105","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2106","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2107","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2108","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2109","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2110","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2111","H013","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2112","H013","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2113","H013","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2114","H013","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2115","H013","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2116","H013","High","low",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2117","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2118","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2119","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2120","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2121","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2122","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2123","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2124","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2125","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2126","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2127","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2128","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2129","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2130","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2131","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2132","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2133","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2134","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2135","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2136","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2137","H013","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2138","H013","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2139","H013","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2140","H013","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2141","H013","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2142","H013","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2143","H013","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2144","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2145","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2146","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2147","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2148","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2149","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2150","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2151","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2152","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2153","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2154","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2155","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2156","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2157","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2158","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2159","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2160","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2161","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2162","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2163","H013","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2164","H014","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2165","H014","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2166","H014","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2167","H014","High","high",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2168","H014","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2169","H014","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2170","H014","High","high",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2171","H014","High","high",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2172","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2173","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2174","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2175","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2176","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2177","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2178","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2179","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2180","H014","High","high",0,"0",0,NA,NA,NA,NA,NA,NA
"2181","H014","High","low",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2182","H014","High","low",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2183","H014","High","low",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2184","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2185","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2186","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2187","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2188","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2189","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2190","H014","High","low",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2191","H014","High","low",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2192","H014","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2193","H014","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2194","H014","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2195","H014","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2196","H014","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2197","H014","High","low",0,"0",0,NA,NA,NA,NA,NA,NA
"2198","H014","High","medium",12.5,"high",12.5,NA,NA,NA,NA,NA,NA
"2199","H014","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2200","H014","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2201","H014","High","medium",2.5,"low",2.5,NA,NA,NA,NA,NA,NA
"2202","H014","High","medium",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2203","H014","High","medium",7.5,"medium",7.5,NA,NA,NA,NA,NA,NA
"2204","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2205","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2206","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2207","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2208","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2209","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2210","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2211","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2212","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2213","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2214","H014","High","medium",0,"0",0,NA,NA,NA,NA,NA,NA
"2215","H015","High","high",12.5,"high",12.5,"0",NA,NA,NA,NA,NA
"2216","H015","High","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2217","H015","High","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2218","H015","High","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2219","H015","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2220","H015","High","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2221","H015","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2222","H015","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2223","H015","High","high",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2224","H015","High","high",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2225","H015","High","high",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"2226","H015","High","high",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"2227","H015","High","high",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"2228","H015","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2229","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2230","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2231","H015","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2232","H015","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2233","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2234","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2235","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2236","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2237","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2238","H015","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2239","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2240","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2241","H015","High","high",0,"0",0,"0",NA,NA,NA,NA,NA
"2242","H015","High","high",0,"0",0,"medium",NA,NA,NA,NA,NA
"2243","H015","High","high",0,"0",0,"low",NA,NA,NA,NA,NA
"2244","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2245","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2246","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2247","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2248","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2249","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2250","H015","High","low",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2251","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2252","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2253","H015","High","low",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2254","H015","High","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"2255","H015","High","low",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"2256","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2257","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2258","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2259","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2260","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2261","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2262","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2263","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2264","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2265","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2266","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2267","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2268","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2269","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2270","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2271","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2272","H015","High","low",0,"0",0,"0",NA,NA,NA,NA,NA
"2273","H015","High","medium",12.5,"high",12.5,"low",NA,NA,NA,NA,NA
"2274","H015","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2275","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2276","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2277","H015","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2278","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2279","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2280","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2281","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2282","H015","High","medium",2.5,"low",2.5,"0",NA,NA,NA,NA,NA
"2283","H015","High","medium",2.5,"low",2.5,"low",NA,NA,NA,NA,NA
"2284","H015","High","medium",7.5,"medium",7.5,"0",NA,NA,NA,NA,NA
"2285","H015","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"2286","H015","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"2287","H015","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"2288","H015","High","medium",0,"0",0,"low",NA,NA,NA,NA,NA
"2289","H015","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"2290","H015","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"2291","H015","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
"2292","H015","High","medium",0,"0",0,"0",NA,NA,NA,NA,NA
