"","site_name","human_use","tree_id","dbh_cm","date","time","temp_c","humidity_percent","in_center","count_height","egg_count","caterpillar_count","entered_by"
"1753","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1754","L04","Low","hawthorn",2.4,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1755","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1756","L04","Low","dead",2,"06-Jun","13:30",23,39,"No","low",NA,NA,NA
"1757","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1758","L04","Low","white_ash",1.1,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1759","L04","Low","dead",3.1,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1760","L04","Low","dead",1.8,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1761","L04","Low","white_ash",1.9,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1762","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1763","L04","Low","dead",13,"06-Jun","13:30",23,39,"No","low","low","0",NA
"1764","L04","Low","dead",2.4,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1765","L04","Low","common_chokecherry",1.2,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1766","L04","Low","common_chokecherry",1.1,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1767","L04","Low","bitternut_hickory",6,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1768","L04","Low","white_ash",2.5,"06-Jun","13:30",23,39,"No","low","low","0",NA
"1769","L04","Low","red_oak",9.1,"06-Jun","13:30",23,39,"No","low","high","0",NA
"1770","L04","Low","white_ash",2.4,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1771","L04","Low","white_ash",1.1,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1772","L04","Low","dead",1.2,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1773","L04","Low","dead",1.9,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1774","L04","Low","white_ash",4,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1775","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1776","L04","Low","dead",3.6,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1777","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1778","L04","Low","red_oak",13.8,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1779","L04","Low","dead",4,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1780","L04","Low","red_oak",28.8,"06-Jun","13:30",23,39,"No","low","low","0",NA
"1781","L04","Low","red_oak",35.2,"06-Jun","13:30",23,39,"No","low","low","0",NA
"1782","L04","Low","dead",5.3,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1783","L04","Low","white_ash",4.1,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1784","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1785","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1786","L04","Low","dead",4.9,"06-Jun","13:30",23,39,"No","low","0","0",NA
"1787","L04","Low","red_oak",17.5,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1788","L04","Low","white_ash",5.1,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1789","L04","Low","white_ash",1.1,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1790","L04","Low","red_oak",7.4,"06-Jun","13:30",23,39,"No","medium","0","medium",NA
"1791","L04","Low","red_oak",10,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1792","L04","Low","white_ash",2.4,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1793","L04","Low","white_ash",4.9,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1794","L04","Low","dead",18.5,"06-Jun","13:30",23,39,"No","medium","high","0",NA
"1795","L04","Low","dead",2.8,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1796","L04","Low","bitternut_hickory",5,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1797","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1798","L04","Low","hawthorn",2.4,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1799","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1800","L04","Low","dead",2,"06-Jun","13:30",23,39,"No","medium",NA,NA,NA
"1801","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1802","L04","Low","white_ash",1.1,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1803","L04","Low","dead",3.1,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1804","L04","Low","dead",1.8,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1805","L04","Low","white_ash",1.9,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1806","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1807","L04","Low","dead",13,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1808","L04","Low","dead",2.4,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1809","L04","Low","common_chokecherry",1.2,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1810","L04","Low","common_chokecherry",1.1,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1811","L04","Low","bitternut_hickory",6,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1812","L04","Low","white_ash",2.5,"06-Jun","13:30",23,39,"No","medium","low","low",NA
"1813","L04","Low","red_oak",9.1,"06-Jun","13:30",23,39,"No","medium","low","low",NA
"1814","L04","Low","white_ash",2.4,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1815","L04","Low","white_ash",1.1,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1816","L04","Low","dead",1.2,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1817","L04","Low","dead",1.9,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1818","L04","Low","white_ash",4,"06-Jun","13:30",23,39,"No","medium","low","0",NA
"1819","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1820","L04","Low","dead",3.6,"06-Jun","13:30",23,39,"No","medium","low","0",NA
"1821","L04","Low","white_ash",1.2,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1822","L04","Low","red_oak",13.8,"06-Jun","13:30",23,39,"No","medium","medium","0",NA
"1823","L04","Low","dead",4,"06-Jun","13:30",23,39,"No","medium","low","0",NA
"1824","L04","Low","red_oak",28.8,"06-Jun","13:30",23,39,"No","medium","low","0",NA
"1825","L04","Low","red_oak",35.2,"06-Jun","13:30",23,39,"No","medium","medium","0",NA
"1826","L04","Low","dead",5.3,"06-Jun","13:30",23,39,"No","medium","high","0",NA
"1827","L04","Low","white_ash",4.1,"06-Jun","13:30",23,39,"No","medium","0","low",NA
"1828","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1829","L04","Low","white_ash",1.7,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1830","L04","Low","dead",4.9,"06-Jun","13:30",23,39,"No","medium","0","0",NA
"1831","L04","Low","bitternut_hickory",NA,"15-Jun","10:00",19,67,"Yes","high",NA,"low",NA
"1832","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"Yes","high",NA,"low",NA
"1833","L04","Low","dead",NA,"15-Jun","10:00",19,67,"Yes","high",NA,"0",NA
"1834","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","high",NA,"0",NA
"1835","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","high",NA,"0",NA
"1836","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","high",NA,"0",NA
"1837","L04","Low","bitternut_hickory",NA,"15-Jun","10:00",19,67,"Yes","low",NA,"low",NA
"1838","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"Yes","low",NA,"low",NA
"1839","L04","Low","dead",NA,"15-Jun","10:00",19,67,"Yes","low",NA,"0",NA
"1840","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","low",NA,"low",NA
"1841","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","low",NA,"0",NA
"1842","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","low",NA,"0",NA
"1843","L04","Low","bitternut_hickory",NA,"15-Jun","10:00",19,67,"Yes","medium",NA,"0",NA
"1844","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"Yes","medium",NA,"low",NA
"1845","L04","Low","dead",NA,"15-Jun","10:00",19,67,"Yes","medium",NA,"0",NA
"1846","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","medium",NA,"low",NA
"1847","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","medium",NA,"low",NA
"1848","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"Yes","medium",NA,"0",NA
"1849","L04","Low","hawthorn",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1850","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1851","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1852","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1853","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1854","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1855","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1856","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1857","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1858","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1859","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1860","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1861","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1862","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1863","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1864","L04","Low","hawthorn",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1865","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1866","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1867","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1868","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1869","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1870","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1871","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1872","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1873","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"low",NA
"1874","L04","Low","bitternut_hickory",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1875","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1876","L04","Low","chokecherry",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1877","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1878","L04","Low","chokecherry",NA,"15-Jun","10:00",19,67,"No","high",NA,"0",NA
"1879","L04","Low","hawthorn",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1880","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1881","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","low",NA,"low",NA
"1882","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1883","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1884","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1885","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","low",NA,"low",NA
"1886","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1887","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1888","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","low",NA,"low",NA
"1889","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1890","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1891","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1892","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1893","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1894","L04","Low","hawthorn",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1895","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1896","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1897","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1898","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1899","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1900","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1901","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1902","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1903","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1904","L04","Low","bitternut_hickory",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1905","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1906","L04","Low","chokecherry",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1907","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1908","L04","Low","chokecherry",NA,"15-Jun","10:00",19,67,"No","low",NA,"0",NA
"1909","L04","Low","hawthorn",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1910","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1911","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1912","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"medium",NA
"1913","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1914","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1915","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1916","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1917","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1918","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1919","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1920","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1921","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1922","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1923","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1924","L04","Low","hawthorn",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1925","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1926","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1927","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1928","L04","Low","red_oak",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1929","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1930","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1931","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1932","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1933","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1934","L04","Low","bitternut_hickory",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1935","L04","Low","white_ash",NA,"15-Jun","10:00",19,67,"No","medium",NA,"low",NA
"1936","L04","Low","chokecherry",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1937","L04","Low","dead",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1938","L04","Low","chokecherry",NA,"15-Jun","10:00",19,67,"No","medium",NA,"0",NA
"1939","L05","Low","dead",NA,"02-Jun","11:50",18,62,"Yes","high","0","0",NA
"1940","L05","Low","sugar_maple",5.7,"02-Jun","11:50",18,62,"Yes","high","0","0",NA
"1941","L05","Low","sugar_maple",2.8,"02-Jun","11:50",18,62,"Yes","high","0","0",NA
"1942","L05","Low","dead",NA,"02-Jun","11:50",18,62,"Yes","low","0","0",NA
"1943","L05","Low","sugar_maple",5.7,"02-Jun","11:50",18,62,"Yes","low","0","0",NA
"1944","L05","Low","sugar_maple",2.8,"02-Jun","11:50",18,62,"Yes","low","0","0",NA
"1945","L05","Low","dead",NA,"02-Jun","11:50",18,62,"Yes","medium","0","0",NA
"1946","L05","Low","sugar_maple",5.7,"02-Jun","11:50",18,62,"Yes","medium","0","0",NA
"1947","L05","Low","sugar_maple",2.8,"02-Jun","11:50",18,62,"Yes","medium","low","0",NA
"1948","L05","Low","dead",NA,"02-Jun","11:50",18,62,"No","high","0","0",NA
"1949","L05","Low","Acer_rubrum",5.1,"02-Jun","11:50",18,62,"No","high","0","0",NA
"1950","L05","Low","Acer_rubrum",7.7,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1951","L05","Low","red_oak",35.6,"02-Jun","11:50",18,62,"No","high","high","0",NA
"1952","L05","Low","red_oak",41.8,"02-Jun","11:50",18,62,"No","high","high","0",NA
"1953","L05","Low","dead",6.4,"02-Jun","11:50",18,62,"No","high","high","0",NA
"1954","L05","Low","red_oak",36.2,"02-Jun","11:50",18,62,"No","high","high","0",NA
"1955","L05","Low","red_oak",40.6,"02-Jun","11:50",18,62,"No","high","high","0",NA
"1956","L05","Low","dead",14.6,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1957","L05","Low","sugar_maple",7.5,"02-Jun","11:50",18,62,"No","high","high","0",NA
"1958","L05","Low","sugar_maple",2.1,"02-Jun","11:50",18,62,"No","high","0","0",NA
"1959","L05","Low","sugar_maple",2.9,"02-Jun","11:50",18,62,"No","high","0","0",NA
"1960","L05","Low","sugar_maple",5.3,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1961","L05","Low","Acer_rubrum",9.7,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1962","L05","Low","Acer_rubrum",11.5,"02-Jun","11:50",18,62,"No","high","medium","0",NA
"1963","L05","Low","Acer_rubrum",24.6,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1964","L05","Low","Acer_rubrum",8.5,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1965","L05","Low","dead",5.1,"02-Jun","11:50",18,62,"No","high","0","0",NA
"1966","L05","Low","Acer_rubrum",8,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1967","L05","Low","sugar_maple",2.8,"02-Jun","11:50",18,62,"No","high","low","0",NA
"1968","L05","Low","sugar_maple",4.7,"02-Jun","11:50",18,62,"No","high","low","low",NA
"1969","L05","Low","dead",NA,"02-Jun","11:50",18,62,"No","low","medium","0",NA
"1970","L05","Low","Acer_rubrum",5.1,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1971","L05","Low","Acer_rubrum",7.7,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1972","L05","Low","red_oak",35.6,"02-Jun","11:50",18,62,"No","low","high","0",NA
"1973","L05","Low","red_oak",41.8,"02-Jun","11:50",18,62,"No","low","high","0",NA
"1974","L05","Low","dead",6.4,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1975","L05","Low","red_oak",36.2,"02-Jun","11:50",18,62,"No","low","high","0",NA
"1976","L05","Low","red_oak",40.6,"02-Jun","11:50",18,62,"No","low","high","0",NA
"1977","L05","Low","dead",14.6,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1978","L05","Low","sugar_maple",7.5,"02-Jun","11:50",18,62,"No","low","medium","0",NA
"1979","L05","Low","sugar_maple",2.1,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1980","L05","Low","sugar_maple",2.9,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1981","L05","Low","sugar_maple",5.3,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1982","L05","Low","Acer_rubrum",9.7,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1983","L05","Low","Acer_rubrum",11.5,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1984","L05","Low","Acer_rubrum",24.6,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1985","L05","Low","Acer_rubrum",8.5,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1986","L05","Low","dead",5.1,"02-Jun","11:50",18,62,"No","low","0","0",NA
"1987","L05","Low","Acer_rubrum",8,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1988","L05","Low","sugar_maple",2.8,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1989","L05","Low","sugar_maple",4.7,"02-Jun","11:50",18,62,"No","low","low","0",NA
"1990","L05","Low","dead",NA,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"1991","L05","Low","Acer_rubrum",5.1,"02-Jun","11:50",18,62,"No","medium","low","0",NA
"1992","L05","Low","Acer_rubrum",7.7,"02-Jun","11:50",18,62,"No","medium","low","0",NA
"1993","L05","Low","red_oak",35.6,"02-Jun","11:50",18,62,"No","medium","high","0",NA
"1994","L05","Low","red_oak",41.8,"02-Jun","11:50",18,62,"No","medium","high","0",NA
"1995","L05","Low","dead",6.4,"02-Jun","11:50",18,62,"No","medium","low","0",NA
"1996","L05","Low","red_oak",36.2,"02-Jun","11:50",18,62,"No","medium","high","low",NA
"1997","L05","Low","red_oak",40.6,"02-Jun","11:50",18,62,"No","medium","low","0",NA
"1998","L05","Low","dead",14.6,"02-Jun","11:50",18,62,"No","medium","low","0",NA
"1999","L05","Low","sugar_maple",7.5,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2000","L05","Low","sugar_maple",2.1,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2001","L05","Low","sugar_maple",2.9,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2002","L05","Low","sugar_maple",5.3,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2003","L05","Low","Acer_rubrum",9.7,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2004","L05","Low","Acer_rubrum",11.5,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2005","L05","Low","Acer_rubrum",24.6,"02-Jun","11:50",18,62,"No","medium","low","0",NA
"2006","L05","Low","Acer_rubrum",8.5,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2007","L05","Low","dead",5.1,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2008","L05","Low","Acer_rubrum",8,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2009","L05","Low","sugar_maple",2.8,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2010","L05","Low","sugar_maple",4.7,"02-Jun","11:50",18,62,"No","medium","0","0",NA
"2011","L06","Low","sugar_maple",20.2,"02-Jun","11:25",18,69,"Yes","high","low","0",NA
"2012","L06","Low","sugar_maple",8.9,"02-Jun","11:25",18,69,"Yes","high","0","low",NA
"2013","L06","Low","sugar_maple",5.4,"02-Jun","11:25",18,69,"Yes","high","0","0",NA
"2014","L06","Low","sugar_maple",4.3,"02-Jun","11:25",18,69,"Yes","high","0","0",NA
"2015","L06","Low","sugar_maple",20.2,"02-Jun","11:25",18,69,"Yes","low","0","0",NA
"2016","L06","Low","sugar_maple",8.9,"02-Jun","11:25",18,69,"Yes","low","0","0",NA
"2017","L06","Low","sugar_maple",5.4,"02-Jun","11:25",18,69,"Yes","low","0","0",NA
"2018","L06","Low","sugar_maple",4.3,"02-Jun","11:25",18,69,"Yes","low","0","0",NA
"2019","L06","Low","sugar_maple",20.2,"02-Jun","11:25",18,69,"Yes","medium","0","0",NA
"2020","L06","Low","sugar_maple",8.9,"02-Jun","11:25",18,69,"Yes","medium","0","0",NA
"2021","L06","Low","sugar_maple",5.4,"02-Jun","11:25",18,69,"Yes","medium","0","0",NA
"2022","L06","Low","sugar_maple",4.3,"02-Jun","11:25",18,69,"Yes","medium","0","0",NA
"2023","L06","Low","Tilia_americana",18.4,"02-Jun","11:25",18,69,"No","high","low","0",NA
"2024","L06","Low","ash",59.4,"02-Jun","11:25",18,69,"No","high","0","0",NA
"2025","L06","Low","sugar_maple",20.3,"02-Jun","11:25",18,69,"No","high","0","0",NA
"2026","L06","Low","Tilia_americana",19.7,"02-Jun","11:25",18,69,"No","high","high","0",NA
"2027","L06","Low","Ostrya_virginiana",30.5,"02-Jun","11:25",18,69,"No","high","medium","0",NA
"2028","L06","Low","sugar_maple",19.1,"02-Jun","11:25",18,69,"No","high","low","high",NA
"2029","L06","Low","Tilia_americana",16.5,"02-Jun","11:25",18,69,"No","high","low","0",NA
"2030","L06","Low","service_berry",2.6,"02-Jun","11:31",18,69,"No","high","0","low",NA
"2031","L06","Low","service_berry",2.4,"02-Jun","11:31",18,69,"No","high","0","0",NA
"2032","L06","Low","Tilia_americana",18.4,"02-Jun","11:25",18,69,"No","low","0","0",NA
"2033","L06","Low","ash",59.4,"02-Jun","11:25",18,69,"No","low","0","0",NA
"2034","L06","Low","sugar_maple",20.3,"02-Jun","11:25",18,69,"No","low","0","0",NA
"2035","L06","Low","Tilia_americana",19.7,"02-Jun","11:25",18,69,"No","low","0","0",NA
"2036","L06","Low","Ostrya_virginiana",30.5,"02-Jun","11:25",18,69,"No","low","low","0",NA
"2037","L06","Low","sugar_maple",19.1,"02-Jun","11:25",18,69,"No","low","0","0",NA
"2038","L06","Low","Tilia_americana",16.5,"02-Jun","11:25",18,69,"No","low","low","0",NA
"2039","L06","Low","service_berry",2.6,"02-Jun","11:31",18,69,"No","low","0","0",NA
"2040","L06","Low","service_berry",2.4,"02-Jun","11:31",18,69,"No","low","0","0",NA
"2041","L06","Low","Tilia_americana",18.4,"02-Jun","11:25",18,69,"No","medium","low","0",NA
"2042","L06","Low","ash",59.4,"02-Jun","11:25",18,69,"No","medium","0","0",NA
"2043","L06","Low","sugar_maple",20.3,"02-Jun","11:25",18,69,"No","medium","0","0",NA
"2044","L06","Low","Tilia_americana",19.7,"02-Jun","11:25",18,69,"No","medium","low","0",NA
"2045","L06","Low","Ostrya_virginiana",30.5,"02-Jun","11:25",18,69,"No","medium","low","0",NA
