Site Name,Human Use,Tree ID,DBH (cm),Date,Time,Temp C,Humidity,In Center,Count Height,Egg Count,Caterpillar Count,Notes,Entered by
L04,Low,dead,2.2,06-Jun,13:30,23,39%,Yes,high,none,none,,
L04,Low,white ash,13.4,06-Jun,13:30,23,39%,Yes,high,low,low,,
L04,Low,white oak,14,06-Jun,13:30,23,39%,Yes,high,none,none,,
L04,Low,white ash,1.6,06-Jun,13:30,23,39%,Yes,high,none,none,,
L04,Low,white oak,27.3,06-Jun,13:30,23,39%,Yes,low,low,none,,
L04,Low,dead,2.2,06-Jun,13:30,23,39%,Yes,low,none,none,,
L04,Low,white ash,13.4,06-Jun,13:30,23,39%,Yes,low,none,none,,
L04,Low,white oak,14,06-Jun,13:30,23,39%,Yes,low,none,none,,
L04,Low,white ash,1.6,06-Jun,13:30,23,39%,Yes,low,none,none,,
L04,Low,white oak,27.4,06-Jun,13:30,23,39%,Yes,medium,low,none,,
L04,Low,dead,2.2,06-Jun,13:30,23,39%,Yes,medium,none,none,,
L04,Low,white ash,13.4,06-Jun,13:30,23,39%,Yes,medium,none,none,,
L04,Low,white oak,14,06-Jun,13:30,23,39%,Yes,medium,none,none,,
L04,Low,white ash,1.6,06-Jun,13:30,23,39%,Yes,medium,low,low,,
L04,Low,red oak,17.5,06-Jun,13:30,23,39%,No,high,high,low,,
L04,Low,white ash,5.1,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,red oak,7.4,06-Jun,13:30,23,39%,No,high,low,low,,
L04,Low,red oak,10,06-Jun,13:30,23,39%,No,high,low,none,? on ID. Second possible entry is white oak,
L04,Low,white ash,2.4,06-Jun,13:30,23,39%,No,high,none,low,,
L04,Low,white ash,4.9,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,18.5,06-Jun,13:30,23,39%,No,high,none,none,fallen tree so no high count,
L04,Low,dead,2.8,06-Jun,13:30,23,39%,No,high,low,none,,
L04,Low,bitternut hickory,5,06-Jun,13:30,23,39%,No,high,low,medium,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,hawthorn,2.4,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,2,06-Jun,13:30,23,39%,No,high,no entry,no entry,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,3.1,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,1.8,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.9,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,13,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,2.4,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,common chokecherry,1.2,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,common chokecherry,1.1,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,bitternut hickory,6,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,2.5,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,red oak,9.1,06-Jun,13:30,23,39%,No,high,low,none,multiple trunks,
L04,Low,white ash,2.4,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,1.2,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,1.9,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,4,06-Jun,13:30,23,39%,No,high,low,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,high,none,low,,
L04,Low,dead,3.6,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,red oak,13.8,06-Jun,13:30,23,39%,No,high,high,none,,
L04,Low,dead,4,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,red oak,28.8,06-Jun,13:30,23,39%,No,high,high,none,,
L04,Low,red oak,35.2,06-Jun,13:30,23,39%,No,high,high,none,,
L04,Low,dead,5.3,06-Jun,13:30,23,39%,No,high,medium,none,,
L04,Low,white ash,4.1,06-Jun,13:30,23,39%,No,high,low,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,dead,4.9,06-Jun,13:30,23,39%,No,high,none,none,,
L04,Low,red oak,17.5,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,5.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,red oak,7.4,06-Jun,13:30,23,39%,No,low,low,none,,
L04,Low,red oak,10,06-Jun,13:30,23,39%,No,low,none,none,? on ID. Second possible entry is white oak,
L04,Low,white ash,2.4,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,4.9,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,18.5,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,2.8,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,bitternut hickory,5,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,hawthorn,2.4,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,2,06-Jun,13:30,23,39%,No,low,no entry,no entry,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,3.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,1.8,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.9,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,13,06-Jun,13:30,23,39%,No,low,low,none,,
L04,Low,dead,2.4,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,common chokecherry,1.2,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,common chokecherry,1.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,bitternut hickory,6,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,2.5,06-Jun,13:30,23,39%,No,low,low,none,,
L04,Low,red oak,9.1,06-Jun,13:30,23,39%,No,low,high,none,multiple trunks,
L04,Low,white ash,2.4,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,1.2,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,1.9,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,4,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,3.6,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,red oak,13.8,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,4,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,red oak,28.8,06-Jun,13:30,23,39%,No,low,low,none,,
L04,Low,red oak,35.2,06-Jun,13:30,23,39%,No,low,low,none,,
L04,Low,dead,5.3,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,4.1,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,dead,4.9,06-Jun,13:30,23,39%,No,low,none,none,,
L04,Low,red oak,17.5,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,5.1,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,red oak,7.4,06-Jun,13:30,23,39%,No,medium,none,medium,,
L04,Low,red oak,10,06-Jun,13:30,23,39%,No,medium,none,low,? on ID. Second possible entry is white oak,
L04,Low,white ash,2.4,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,white ash,4.9,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,18.5,06-Jun,13:30,23,39%,No,medium,high,none,,
L04,Low,dead,2.8,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,bitternut hickory,5,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,hawthorn,2.4,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,2,06-Jun,13:30,23,39%,No,medium,no entry,no entry,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,dead,3.1,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,1.8,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,1.9,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,dead,13,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,2.4,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,common chokecherry,1.2,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,common chokecherry,1.1,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,bitternut hickory,6,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,2.5,06-Jun,13:30,23,39%,No,medium,low,low,,
L04,Low,red oak,9.1,06-Jun,13:30,23,39%,No,medium,low,low,multiple trunks,
L04,Low,white ash,2.4,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,1.1,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,1.2,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,1.9,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,4,06-Jun,13:30,23,39%,No,medium,low,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,3.6,06-Jun,13:30,23,39%,No,medium,low,none,,
L04,Low,white ash,1.2,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,red oak,13.8,06-Jun,13:30,23,39%,No,medium,medium,none,,
L04,Low,dead,4,06-Jun,13:30,23,39%,No,medium,low,none,,
L04,Low,red oak,28.8,06-Jun,13:30,23,39%,No,medium,low,none,,
L04,Low,red oak,35.2,06-Jun,13:30,23,39%,No,medium,medium,none,,
L04,Low,dead,5.3,06-Jun,13:30,23,39%,No,medium,high,none,,
L04,Low,white ash,4.1,06-Jun,13:30,23,39%,No,medium,none,low,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,white ash,1.7,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,dead,4.9,06-Jun,13:30,23,39%,No,medium,none,none,,
L04,Low,bitternut hickory,no entry,15-Jun,10:00,19,67%,Yes,high,no entry,low,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,Yes,high,no entry,low,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,Yes,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,high,no entry,none,tree too small to have a high count,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,high,no entry,none,,
L04,Low,bitternut hickory,no entry,15-Jun,10:00,19,67%,Yes,low,no entry,low,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,Yes,low,no entry,low,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,Yes,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,low,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,low,no entry,none,,
L04,Low,bitternut hickory,no entry,15-Jun,10:00,19,67%,Yes,medium,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,Yes,medium,no entry,low,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,Yes,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,Yes,medium,no entry,none,,
L04,Low,hawthorn,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,hawthorn,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,low,,
L04,Low,bitternut hickory,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,chokecherry,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,chokecherry,no entry,15-Jun,10:00,19,67%,No,high,no entry,none,,
L04,Low,hawthorn,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,low,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,low,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,low,no entry,low,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,hawthorn,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,bitternut hickory,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,chokecherry,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,chokecherry,no entry,15-Jun,10:00,19,67%,No,low,no entry,none,,
L04,Low,hawthorn,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,medium,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,hawthorn,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,red oak,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,bitternut hickory,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,white ash,no entry,15-Jun,10:00,19,67%,No,medium,no entry,low,,
L04,Low,chokecherry,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,dead,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L04,Low,chokecherry,no entry,15-Jun,10:00,19,67%,No,medium,no entry,none,,
L05,Low,dead,no entry,02-Jun,11:50,18,62%,Yes,high,none,none,,
L05,Low,sugar maple,5.7,02-Jun,11:50,18,62%,Yes,high,none,none,,
L05,Low,sugar maple,2.8,02-Jun,11:50,18,62%,Yes,high,none,none,,
L05,Low,dead,no entry,02-Jun,11:50,18,62%,Yes,low,none,none,,
L05,Low,sugar maple,5.7,02-Jun,11:50,18,62%,Yes,low,none,none,,
L05,Low,sugar maple,2.8,02-Jun,11:50,18,62%,Yes,low,none,none,,
L05,Low,dead,no entry,02-Jun,11:50,18,62%,Yes,medium,none,none,,
L05,Low,sugar maple,5.7,02-Jun,11:50,18,62%,Yes,medium,none,none,,
L05,Low,sugar maple,2.8,02-Jun,11:50,18,62%,Yes,medium,low,none,,
L05,Low,dead,no entry,02-Jun,11:50,18,62%,No,high,none,none,,
L05,Low,Acer rubrum,5.1,02-Jun,11:50,18,62%,No,high,none,none,? On DBH. Second possible entry is 10.4,
L05,Low,Acer rubrum,7.7,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,red oak,35.6,02-Jun,11:50,18,62%,No,high,high,none,,
L05,Low,red oak,41.8,02-Jun,11:50,18,62%,No,high,high,none,,
L05,Low,dead,6.4,02-Jun,11:50,18,62%,No,high,high,none,,
L05,Low,red oak,36.2,02-Jun,11:50,18,62%,No,high,high,none,,
L05,Low,red oak,40.6,02-Jun,11:50,18,62%,No,high,high,none,,
L05,Low,dead,14.6,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,sugar maple,7.5,02-Jun,11:50,18,62%,No,high,high,none,,
L05,Low,sugar maple,2.1,02-Jun,11:50,18,62%,No,high,none,none,,
L05,Low,sugar maple,2.9,02-Jun,11:50,18,62%,No,high,none,none,,
L05,Low,sugar maple,5.3,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,Acer rubrum,9.7,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,Acer rubrum,11.5,02-Jun,11:50,18,62%,No,high,medium,none,,
L05,Low,Acer rubrum,24.6,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,Acer rubrum,8.5,02-Jun,11:50,18,62%,No,high,low,none,"almost dead, very few leaves",
L05,Low,dead,5.1,02-Jun,11:50,18,62%,No,high,none,none,Acer rubrum when it was alive,
L05,Low,Acer rubrum,8,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,sugar maple,2.8,02-Jun,11:50,18,62%,No,high,low,none,,
L05,Low,sugar maple,4.7,02-Jun,11:50,18,62%,No,high,low,low,,
L05,Low,dead,no entry,02-Jun,11:50,18,62%,No,low,medium,none,,
L05,Low,Acer rubrum,5.1,02-Jun,11:50,18,62%,No,low,low,none,? On DBH. Second possible entry is 10.4,
L05,Low,Acer rubrum,7.7,02-Jun,11:50,18,62%,No,low,none,none,,
L05,Low,red oak,35.6,02-Jun,11:50,18,62%,No,low,high,none,,
L05,Low,red oak,41.8,02-Jun,11:50,18,62%,No,low,high,none,,
L05,Low,dead,6.4,02-Jun,11:50,18,62%,No,low,low,none,,
L05,Low,red oak,36.2,02-Jun,11:50,18,62%,No,low,high,none,,
L05,Low,red oak,40.6,02-Jun,11:50,18,62%,No,low,high,none,,
L05,Low,dead,14.6,02-Jun,11:50,18,62%,No,low,none,none,,
L05,Low,sugar maple,7.5,02-Jun,11:50,18,62%,No,low,medium,none,,
L05,Low,sugar maple,2.1,02-Jun,11:50,18,62%,No,low,none,none,,
L05,Low,sugar maple,2.9,02-Jun,11:50,18,62%,No,low,none,none,,
L05,Low,sugar maple,5.3,02-Jun,11:50,18,62%,No,low,none,none,,
L05,Low,Acer rubrum,9.7,02-Jun,11:50,18,62%,No,low,none,none,,
L05,Low,Acer rubrum,11.5,02-Jun,11:50,18,62%,No,low,low,none,,
L05,Low,Acer rubrum,24.6,02-Jun,11:50,18,62%,No,low,low,none,,
L05,Low,Acer rubrum,8.5,02-Jun,11:50,18,62%,No,low,low,none,"almost dead, very few leaves",
L05,Low,dead,5.1,02-Jun,11:50,18,62%,No,low,none,none,Acer rubrum when it was alive,
L05,Low,Acer rubrum,8,02-Jun,11:50,18,62%,No,low,low,none,,
L05,Low,sugar maple,2.8,02-Jun,11:50,18,62%,No,low,low,none,,
L05,Low,sugar maple,4.7,02-Jun,11:50,18,62%,No,low,low,none,,
L05,Low,dead,no entry,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,Acer rubrum,5.1,02-Jun,11:50,18,62%,No,medium,low,none,? On DBH. Second possible entry is 10.4,
L05,Low,Acer rubrum,7.7,02-Jun,11:50,18,62%,No,medium,low,none,,
L05,Low,red oak,35.6,02-Jun,11:50,18,62%,No,medium,high,none,,
L05,Low,red oak,41.8,02-Jun,11:50,18,62%,No,medium,high,none,,
L05,Low,dead,6.4,02-Jun,11:50,18,62%,No,medium,low,none,,
L05,Low,red oak,36.2,02-Jun,11:50,18,62%,No,medium,high,low,,
L05,Low,red oak,40.6,02-Jun,11:50,18,62%,No,medium,low,none,,
L05,Low,dead,14.6,02-Jun,11:50,18,62%,No,medium,low,none,,
L05,Low,sugar maple,7.5,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,sugar maple,2.1,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,sugar maple,2.9,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,sugar maple,5.3,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,Acer rubrum,9.7,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,Acer rubrum,11.5,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,Acer rubrum,24.6,02-Jun,11:50,18,62%,No,medium,low,none,,
L05,Low,Acer rubrum,8.5,02-Jun,11:50,18,62%,No,medium,none,none,"almost dead, very few leaves",
L05,Low,dead,5.1,02-Jun,11:50,18,62%,No,medium,none,none,Acer rubrum when it was alive,
L05,Low,Acer rubrum,8,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,sugar maple,2.8,02-Jun,11:50,18,62%,No,medium,none,none,,
L05,Low,sugar maple,4.7,02-Jun,11:50,18,62%,No,medium,none,none,,
L06,Low,sugar maple,20.2,02-Jun,11:25,18,69%,Yes,high,low,none,,
L06,Low,sugar maple,8.9,02-Jun,11:25,18,69%,Yes,high,none,low,,
L06,Low,sugar maple,5.4,02-Jun,11:25,18,69%,Yes,high,none,none,,
L06,Low,sugar maple,4.3,02-Jun,11:25,18,69%,Yes,high,none,none,,
L06,Low,sugar maple,20.2,02-Jun,11:25,18,69%,Yes,low,none,none,,
L06,Low,sugar maple,8.9,02-Jun,11:25,18,69%,Yes,low,none,none,,
L06,Low,sugar maple,5.4,02-Jun,11:25,18,69%,Yes,low,none,none,,
L06,Low,sugar maple,4.3,02-Jun,11:25,18,69%,Yes,low,none,none,,
L06,Low,sugar maple,20.2,02-Jun,11:25,18,69%,Yes,medium,none,none,,
L06,Low,sugar maple,8.9,02-Jun,11:25,18,69%,Yes,medium,none,none,,
L06,Low,sugar maple,5.4,02-Jun,11:25,18,69%,Yes,medium,none,none,,
